text,date,newspaper,likes,retweets,lang,period
time help ukraine offensive provide weapon need retake territory vladimir putin,2022-04,wsj,162,60,en,war
clifftop estate construction caribbean island nation dominica list million buyer estate eligible citizen island nation,2022-04,wsj,55,17,en,war
food product label regenerative mean guide current foodlabel buzzword know get,2022-04,wsj,37,7,en,war
amazon chief executive andy jassy receive compensation value million head tech ecommerce giant majority compensation stock award,2022-04,wsj,38,17,en,war
transportation official set mile gallon mileage standard light truck passenger car begin model increase fleetwide fuel efficiency average compare model,2022-04,wsj,37,8,en,war
datum suggest mexican supplier gain ground manufacturer reset supply chain amid grow global disruption,2022-04,wsj,56,20,en,war
white house secretary jen psaki exclusive talk join msnbc expect host stream service operate network parent nbcuniversal accord people familiar discussion,2022-04,wsj,57,18,en,war
man soccer team face england iran european team determine group stage world cup qatar,2022-04,wsj,84,9,en,war
bond investor fed raise rate guide safety sense history,2022-04,wsj,26,4,en,war
roman abramovich channel ukraine kremlin help ukrainian negotiatorsand end help russian oligarch,2022-04,wsj,99,22,en,war
russia invasion ukraine expose tradeoff hot product mean encourage good governance,2022-04,wsj,44,15,en,war
western nation ally agree release oil reserve accord person familiar matter join try tame oil price,2022-04,wsj,67,20,en,war
moscow pivot focus kyiv north seize part country east indication effectiveness ukraine resistance signal kremlin decision pursue likely prolong war attrition,2022-04,wsj,100,34,en,war
huawei technologies promote finance chief meng wanzhou tech giant leadership position late sign rise stature deal release detention canada,2022-04,wsj,30,18,en,war
shanghai covid lockdown shutter factory keep hum bubblelike environment staff work live restricted area,2022-04,wsj,27,6,en,war
north korea launch powerful missile week differ assessment missile call kim regime demonstrate range reach mainland,2022-04,wsj,47,16,en,war
russians remove putin power addition supply arm ukraine need step reach russian people write,2022-04,wsj,142,51,en,war
analyst think russian president vladimir putin decision demand payment natural gas ruble unlikely big impact country currency explain,2022-04,wsj,49,13,en,war
hear borrower miss payment problem start miss lot lender problem,2022-04,wsj,23,4,en,war
lovestruck blogger businessman yearold girl week china eastern flight fall sky kill passenger crew clear picture board emerge,2022-04,wsj,38,4,en,war
welcome uconnstanford woman basketball rivalry title plentiful trash talk nearly nonexistent,2022-04,wsj,55,11,en,war
employer add job march jobless rate fall labor market power ahead worker seek job,2022-04,wsj,80,28,en,war
pope francis ask forgiveness abuse canadian indigenous child catholic churchrun residential school century extraordinarily elaborate gesture penitence pope,2022-04,wsj,169,43,en,war
eu aim currency available ukrainian refugee arrive cash local currency,2022-04,wsj,90,15,en,war
russia army suffer loss amid fierce ukrainian resistance visible failure supply troop hobble moscow invasion plan accord western intelligence,2022-04,wsj,209,72,en,war
skippy foods recall thousand case peanut butter fear contain fragment stainless steel piece factory equipment,2022-04,wsj,56,33,en,war
march job report expect point strong hiring momentum economist survey predict 11th straight gain,2022-04,wsj,58,18,en,war
auto maker expect report weak vehicle sale quarter chip shortage supplychain issue continue limit vehicle production,2022-04,wsj,29,8,en,war
russia factory cut production job march ally adopt economic sanction moscow invasion ukraine,2022-04,wsj,104,33,en,war
wide swath shanghai go lockdown second phase surprisingly stringent campaign covid outbreak kick,2022-04,wsj,31,7,en,war
nearly week russian bombing people shelter mariupol theater thriving village,2022-04,wsj,51,11,en,war
large chinese property stock stop wave share suspension hong kongliste company publish annual result time,2022-04,wsj,34,9,en,war
ukrainian attack helicopter execute lowflying predawn raid russian territory russian official signal kyiv ability broaden field war,2022-04,wsj,379,86,en,war
people dread duke unc play final duke unc fan,2022-04,wsj,36,9,en,war
reputation tolerance beckon migrant lack islamic finance homeownership reach,2022-04,wsj,14,5,en,war
plausible way global tax plan lead revenue cover raise corporate taxis corporate taxis addition costly collect bad economy write,2022-04,wsj,24,11,en,war
americans able select gender designation passport application start april,2022-04,wsj,52,10,en,war
benjamin franklin review mandy patinkin voice patriot ken burns late offering,2022-04,wsj,52,14,en,war
family college student eligible certain tax deduction credit taxis account properly challenge thing consider,2022-04,wsj,32,9,en,war
outbreak sign wave infection hit china financial capital hard authority publicly disclose,2022-04,wsj,59,29,en,war
wide swath shanghai go lockdown early friday second phase surprisingly stringent campaign covid outbreak kick,2022-04,wsj,33,20,en,war
washington gov jay inslee sign bill create country statewide alert system miss indigenous people,2022-04,wsj,187,34,en,war
biden aide face enormous challenge write verbally undisciplined decade go change,2022-04,wsj,80,25,en,war
contractor review despite noteworthy castincluding chris pine ben foster kiefer sutherlandthe story soldier turn contractor misfire,2022-04,wsj,25,3,en,war
russian force bomb mariupol hundreds ukrainians hide inside theater couple take charge keep alive,2022-04,wsj,209,57,en,war
ferrari gtb plugin hybrid consume pollute driving experience liter v6 aim trophy culture celebrate excess write car columnist dan neil,2022-04,wsj,95,20,en,war
official probe meeting activision ceo trader buy option firm microsoft merger people familiar matter,2022-04,wsj,103,22,en,war
razzie awards satirical award organization recognize actor movie subpar work rescind worstperformance award give bruce willis actor family suffer aphasia,2022-04,wsj,148,13,en,war
political freedom rule law continue deteriorate hong kong past threaten american interest hong kong autonomy state department report,2022-04,wsj,170,79,en,war
hope amid heartbreaking carnage ukraine nation valiant struggle survival bring rulesbased world order close realization write,2022-04,wsj,130,27,en,war
qatar spend select host world cup weather wave criticism humanright record,2022-04,wsj,97,23,en,war
unionization vote amazon worker draw near conclusion thursday tally alabama warehouse close require hearing,2022-04,wsj,67,13,en,war
coal company executive knoxville tenn arrest thursday role alleged scheme bribe government official egypt exchange contract stateowne company prosecutor,2022-04,wsj,111,29,en,war
democratic senator criticize biden administration stance emerge asiapacific economic pact lack way help exporter,2022-03,wsj,57,5,en,war
russian force hand control chernobyl nuclear power plant ukrainian authority official plant worker depart troop take ukrainian national guardsman away truck prisoner war,2022-03,wsj,269,120,en,war
house pass legislation aim cap outofpocket cost purchase insulin,2022-03,wsj,400,64,en,war
highschool student report mental health poor covid pandemic feel sad hopeless cdc survey find,2022-03,wsj,171,44,en,war
use opportunity lure partner away russian arm begin box russia strategic market change approach write david schenker,2022-03,wsj,112,29,en,war
gamestop stock jump seek shareholder approval increase number share stock split,2022-03,wsj,141,28,en,war
nearly week hundred ukrainians hide russian bomb missile mariupol theater miracle care,2022-03,wsj,236,54,en,war
federal judge strike part sweeping florida election law pass republicanle legislature certain measure unconstitutional target black voter,2022-03,wsj,239,51,en,war
amazon union vote alabama decide federal hearing vote count side unionization contest ballot review,2022-03,wsj,28,16,en,war
enforce isolation pandemic specter apocalypse prizewinne novelist like jennifer egan emily st john mandel turn sight dystopian grandscale fantasy,2022-03,wsj,58,16,en,war
tiny persian gulf kingdom qatar emerge europe good hope wean russian natural gas sign war ukraine change world energy relationship,2022-03,wsj,210,55,en,war
move dismiss charge defendant federal chickenindustry pricefixe case ceo pilgrim pride face charge,2022-03,wsj,52,17,en,war
biden administration additional seasonalworker visa available employer ahead summer hire season department homeland security thursday,2022-03,wsj,109,30,en,war
dow drop point wrap stock bad quarter investor juggle war inflation rise interest rate,2022-03,wsj,71,25,en,war
joe biden warn vladimir putin inch nato territory write,2022-03,wsj,178,36,en,war
foreign donor pledge billion aid provide relief million afghans face hunger bypass taliban,2022-03,wsj,109,25,en,war
hear piecemeal approach unleash strategic petroleum reserve well way tamp oil price,2022-03,wsj,46,10,en,war
president biden evidence russian president vladimir putin pull force ukrainian capital kyiv despite kremlin reduce attack,2022-03,wsj,191,61,en,war
essay worry security electronic communication 19th century americans learn fear wiretapper break telegraph network steal financial datum,2022-03,wsj,76,17,en,war
ukrainian factory run despite material shortage danger work help land help country,2022-03,wsj,154,42,en,war
taliban assert control nongovernmental organization work afghanistan demand great receive aid,2022-03,wsj,86,33,en,war
scientist create complete map human genetic code help learn human evolution genetic disease,2022-03,wsj,136,39,en,war
levy sanction nearly dozen russian company individual treasury department help moscow evade west economic pressure campaign aid country defense intelligence agency,2022-03,wsj,57,16,en,war
point pileon hurt reputation justice clarence thomas large effort delegitimize current supreme court,2022-03,wsj,126,28,en,war
zealand handful small country welcome muslim migrant recent decade develop formal islamic finance industry support,2022-03,wsj,33,8,en,war
little showtime los angeles lakers season write instead lebron james company battle injury disjointed roster miss nba playoff entirely,2022-03,wsj,36,7,en,war
patient die recent large shanghai elderlycare hospital battle covid outbreak sign wave infection hit china financial capital hard authority publicly disclose,2022-03,wsj,105,47,en,war
americans able select gender designation passport start state department option identify exclusively female,2022-03,wsj,117,37,en,war
smith stardom recently define personal life blockbuster film role actor,2022-03,wsj,50,8,en,war
california hospital go bust sell resident fight save,2022-03,wsj,26,8,en,war
president biden expect tap million barrel government oil reserve address rise energy price white house,2022-03,wsj,284,85,en,war
sen lindsey graham sc thursday oppose nomination judge ketanji brown jackson supreme court,2022-03,wsj,47,12,en,war
ivy league school set notify prospective student fate thursday evening publicly share applicant actually get,2022-03,wsj,37,11,en,war
inflation reach peak february accord federal reserve preferred gauge buoy surge oil price relate russia invasion ukraine combine supply problem strong consumer demand,2022-03,wsj,64,34,en,war
hampm store closure russia surge expense covid disruption hurt business pose challenge fashion retailer expansion plan,2022-03,wsj,39,14,en,war
plaintiff file lawsuit challenge florida law restrict teaching sexual orientation gender identity public school suit argue violate principle free speech equal protection,2022-03,wsj,90,25,en,war
average rate fix mortgage jump quarter point high costly home loan dent demand big way,2022-03,wsj,34,9,en,war
highestpaid executive hollywood studio chief venture capitalist ari emanuel chief executive endeavor agency cofounde nearly decade ago,2022-03,wsj,21,6,en,war
navy plane crash virginia eastern shore wednesday night kill crew member injure official,2022-03,wsj,24,9,en,war
nato member outside set boost military spending follow russia invasion ukraine accord alliance secretarygeneral jens stoltenberg pledge member country,2022-03,wsj,111,42,en,war
consumerspende growth slow february fed prefer inflation gauge rise early expect,2022-03,wsj,44,18,en,war
russian ukrainian drone crash border european country enter airspace prompt investigation close hole nato military air defense,2022-03,wsj,68,30,en,war
white house rely recently release budgetinclude economic projection predate war ukraineto help case president biden policy proposal fiscally responsible,2022-03,wsj,46,17,en,war
academy initiate disciplinary action smith slap chris rock oscars rock allude incident comedy performance,2022-03,wsj,79,21,en,war
wwe start produce fictionalize tv show effort generate revenue outside wrestling ring,2022-03,wsj,52,20,en,war
stock future steady oil fall report president biden prepare substantial release oil reserve stanch soar energy price inflation,2022-03,wsj,68,22,en,war
high price rise rate decline application volume prompt lender expand offering potential home buyer,2022-03,wsj,58,15,en,war
ukrainian official armed force forward russian military unit kyiv seek exploit moscow effort regroup week heavy loss,2022-03,wsj,148,43,en,war
china struggle boost consumer confidence economy hum stock index endure tough quarter,2022-03,wsj,35,12,en,war
palestinians kill shootout israeli military israeli man stab bus,2022-03,wsj,43,15,en,war
china closeddoor trial australian journalist cheng lei statesecret charge end verdict,2022-03,wsj,51,23,en,war
carlyle strike advisory agreement fortitude set boost privateequity firm asset management significantly,2022-03,wsj,26,9,en,war
waymo google sister company send fully autonomous vehicle san francisco mark attempt send car human control major metropolitan area,2022-03,wsj,73,27,en,war
surge commodity pricestriggere war ukrainethreaten eat profit covid lockdown dent demand,2022-03,wsj,26,9,en,war
hear chinese electricvehicle leader feel heat cost pressure slow economy,2022-03,wsj,22,8,en,war
output china powerhouse manufacture sector shrink march covid lockdown hit factory country important industrial hub,2022-03,wsj,30,19,en,war
senior british judge resign hong kong high court cite deteriorate freedom beijingimposed security law,2022-03,wsj,110,78,en,war
barricade panic buying scene shanghai china populous impose lockdown,2022-03,wsj,43,18,en,war
south korea consider downgrade way categorize covid infectious disease singapore steadily drop restriction,2022-03,wsj,50,18,en,war
hubble telescope snap image show distant individual star see dubbed earendel star lie billion lightyear earth believe time massive sun,2022-03,wsj,96,32,en,war
indebted chinese property giant evergrande hire adviser help probe bank take control billion subsidiary,2022-03,wsj,40,17,en,war
president biden prepare announce release million barrel oil strategic petroleum reserve accord people familiar plan,2022-03,wsj,157,52,en,war
academy ask smith leave oscars slap chris rock actor refuse organization initiate disciplinary proceeding smith include suspension expulsion sanction,2022-03,wsj,248,44,en,war
spend gitamini discover joy challenge let robot carry stuff,2022-03,wsj,34,11,en,war
federal prosecutor accuse chinese agent illegally work local law enforcement officer effort forcibly repatriate canadian resident chinese government allege criminal,2022-03,wsj,55,27,en,war
tempting fall showy decorating fad interior designer identify bad misstepsfrom overkill chef kitchen pretentious tray ceilingsand offer graceful alternative,2022-03,wsj,25,7,en,war
weekend chris rock ask fan standup slap smith oscars acknowledge incident briefly set,2022-03,wsj,162,19,en,war
western official balk ukraine proposal natostyle mutualdefense pledge draw military force war russia,2022-03,wsj,45,10,en,war
afghanistan spiral nearuniversal poverty taliban take international sanction price basic good surge drought worsen food insecurity resort sell organ,2022-03,wsj,60,33,en,war
american executive inside russia leave yesterday state department counterterrorism chief official warn russian authority single citizen russia harassment,2022-03,wsj,72,49,en,war
streaming guide week oscar isaac ethan hawke clash marvel moon knight julia look julia child television thriller comedy genre merge show night shyamalan stephen merchant,2022-03,wsj,16,4,en,war
complain grammys honor good rock artist like get mad toaster refrigerator critic steven hyden industry award,2022-03,wsj,65,10,en,war
astronaut russian cosmonaut return earth wednesday international space station landing kazakhstan russian spacecraft,2022-03,wsj,72,17,en,war
alisher usmanov russia wealthy oligarchs sanction shipment pig iron company steam alabama early,2022-03,wsj,71,52,en,war
leave gambling shadow interested seek mainstream unsuspecting lure write sam cox student columbia university,2022-03,wsj,45,11,en,war
taco bell sweetgreen alaska air introduce test subscription program recent bet customer intrigue chance pay upfront taco discount salad frequent flight respectively,2022-03,wsj,26,5,en,war
american baseball football player help save jai alai extinction add swag,2022-03,wsj,42,13,en,war
york gov kathy hochul seek amend bail law change unwind signature plank broad criminaljustice agenda push recent progressive,2022-03,wsj,49,7,en,war
feel see rage road psychologist deteriorate mood fuel increase aggression,2022-03,wsj,42,8,en,war
technology worker continue flock company far away silicon valley fallout covid pandemic reshape workplace labor market economy employer industry analyst,2022-03,wsj,40,18,en,war
break academy ask smith leave oscars slap chris rock actor refuse organization initiate disciplinary proceeding smith include suspension expulsion sanction,2022-03,wsj,1335,296,en,war
listen today episode podcast explain viral tiktok video ncaa woman basketball tournament lead genderequity investigation result big change woman championship,2022-03,wsj,11,2,en,war
neuroscience expert advise food drug administration find study provide sufficient evidence amylyx experimental amyotrophic lateral sclerosis drug work,2022-03,wsj,24,5,en,war
intel award ceo pat gelsinger compensation worth nearly million tie sweeping turnaround effort chip giant spark sharp improvement stock price,2022-03,wsj,32,5,en,war
las vegas tourist roll high price food hotel show strip include strawberry daiquiri,2022-03,wsj,41,10,en,war
surge global energy price trigger russia invasion ukraine provide president biden pathway combat climate change promote oilandgas industry,2022-03,wsj,51,17,en,war
people accuse conspire block access washington dc abortion clinic indict federal civilright violation,2022-03,wsj,67,13,en,war
farright radio host alex jones order appear deposition defamation case file family victim sandy hook school shooting face weekly start judge find contempt court,2022-03,wsj,132,32,en,war
centers disease control prevention drop covid travel health notice cruise ship wednesday leave passenger risk assessment,2022-03,wsj,55,15,en,war
billionaire activist investor carl icahn seek board seat kroger push supermarket giant change pork supplier address icahn widen gap worker executive pay,2022-03,wsj,37,12,en,war
south korea consider downgrade way categorize covid infectious disease singapore steadily drop restriction fight covid reach major turning point,2022-03,wsj,67,28,en,war
canadian miner kinross gold exclusive talk sell giant arctic russian fortiana holdings deal thatif consummatedcould mark sale asset western company leave russia,2022-03,wsj,51,21,en,war
biden administration divide impose sanction russian cybersecurity giant moscow invasion ukraine people familiar matter,2022-03,wsj,34,19,en,war
russian force kyiv shift away ukrainian capital despite moscow pledge limit operation accord pentagon assessment situation ground ukraine,2022-03,wsj,74,46,en,war
people die vehicle skid crash pileup interstate pennsylvania snow squall monday morning accord pennsylvania state police,2022-03,wsj,42,18,en,war
astronaut russian cosmonaut return earth wednesday international space station landing kazakhstan russian space vehicle correct link,2022-03,wsj,71,13,en,war
biden administration declassify intelligence official believe show russian president vladimir putin misinform adviser country economy military white house wednesday,2022-03,wsj,71,29,en,war
meta reality virtual explain bet remote work well work,2022-03,wsj,20,8,en,war
trade representative katherine tai shift focus trade policy rebuild domestic manufacturing industry lessen tie unfriendly economy,2022-03,wsj,114,32,en,war
boston council vote limit picket private residence official face protest home pandemicrelate rule,2022-03,wsj,38,18,en,war
expulsion russian diplomat european country tuesday push disrupt russian intelligence network europe result specific threat people familiar situation,2022-03,wsj,84,24,en,war
plan end trumpera pandemic policy allow immediately turn away migrant southern border accord draft order cdc plan issue later week,2022-03,wsj,167,77,en,war
bruce willis step away act career diagnose aphasiaa condition affect cognitive function include ability speak writehis family,2022-03,wsj,130,40,en,war
president vladimir putin approval rating russia soar launch invasion ukraineto accord independent russian pollster expert caution take current russian poll face value,2022-03,wsj,152,66,en,war
biden budget widen window vulnerability decade lawmaker intervene ready war lose,2022-03,wsj,48,22,en,war
sanction russian oligarch impose massive cost putin close confidant treasury secretary janet yellen reality impact far mild,2022-03,wsj,63,25,en,war
provide million budgetary aid ukraine president biden tell ukrainian president zelensky leader discuss effort ally provide military economic humanitarian assistance,2022-03,wsj,58,24,en,war
pakistan political opposition vote oust prime minister imran khan convince small party ally government switch side,2022-03,wsj,55,23,en,war
war israel beef military force west bank carry arrest grapple deadly surge terrorist attack,2022-03,wsj,63,13,en,war
bill ackman goodbye activist shortselle game focus cordial constructive productive interaction company make job easy fun quality life well,2022-03,wsj,49,12,en,war
justice department investigate sprawl prescription drugtrafficking network allegedly sell hundred million dollar secondhand fake medication include hiv treatment accord people familiar matter,2022-03,wsj,40,15,en,war
cvs pay million settle opioidrelated claim florida time pharmacy chain agree payment resolve government lawsuit tie opioid prescription abuse,2022-03,wsj,51,31,en,war
deterrence ultimately rest adversary assessment exist military power washington willingness employ precisely integrate deterrence fail big test ukraine write,2022-03,wsj,37,12,en,war
number people flee ukraine cross million un surpass refugee count agency predict entire war un million people uproot country force abroad,2022-03,wsj,37,20,en,war
villanova team stand ncaa tournament aspect game critical underappreciate freethrow shooting,2022-03,wsj,44,8,en,war
york gov kathy hochul seek amend bail law budget week change unwind signature plank broad criminaljustice agenda push recent progressive,2022-03,wsj,45,9,en,war
california judge approve million settlement activision eeoc mark win objection department seek intervene,2022-03,wsj,25,9,en,war
kremlin wednesday dash hope recent round peace talk russia ukraine end fight soon signal attack cause devastation ukraine continue,2022-03,wsj,200,106,en,war
ship natural gas overseas keep domestic inventory lean power price high,2022-03,wsj,40,20,en,war
information sale big block stock routinely leak select investor ahead time wsj analysis indicate,2022-03,wsj,27,13,en,war
south korea consider downgrade way categorize infectious disease singapore steadily drop restriction,2022-03,wsj,55,22,en,war
eu country aim tighten sanction russia consider target bank oligarch relative strengthen cryptocurrency restriction accord diplomat official,2022-03,wsj,113,33,en,war
seven humanitarian aid worker kayla mueller take hostage islamic state extremist syria kill allege tormentor face federal jury virginia charge carry life sentence,2022-03,wsj,41,15,en,war
unretirement retire americans find break work,2022-03,wsj,31,9,en,war
gop sen susan collins vote confirm judge ketanji brown jackson supreme court republican senator endorse nominee,2022-03,wsj,414,90,en,war
germany trigger earlywarning stage contingency plan cope sudden drop russian gas delivery,2022-03,wsj,60,25,en,war
shanghai desert china populous try contain outbreak covid lockdown,2022-03,wsj,79,50,en,war
manufacturer europe shake war ukraine service benefit pandemic restriction lift,2022-03,wsj,33,8,en,war
hear lululemon dip toe woman sneaker market slow steady probably right pace,2022-03,wsj,28,3,en,war
stock future fall oil price climb concern war ukraine rise commodity price continue weigh investor,2022-03,wsj,39,15,en,war
covid case shanghai continue surge sink hope business everyday life china financial capital return normal,2022-03,wsj,39,15,en,war
uk judge serve hong kong high court resign cite damage freedom follow beijing imposition national security law june,2022-03,wsj,43,14,en,war
moscow start follow advertised shift war plan ukraine concentrate country east russian force assault ground air attack scale fighting capital,2022-03,wsj,43,22,en,war
million ukrainians trap area affect war unable leave un,2022-03,wsj,75,26,en,war
republican criticize president biden push alternativeenergy source amid russian invasion ukraine progressive fear abandon fight climate change,2022-03,wsj,62,15,en,war
biden administration set launch website offer information aim help americans adapt live covid risk,2022-03,wsj,27,14,en,war
smith retaliate joke slap chris rock comedian see incident angle rich source material assault rock get hit get hit comedian feel pain,2022-03,wsj,182,23,en,war
kristen stewart minishort suit shocking look oscar,2022-03,wsj,37,4,en,war
hear sony follow microsoft put newrelease game playstation subscription service microsoft gambit activision eventually alter,2022-03,wsj,33,8,en,war
national transportation safety board investigator hope leave china week,2022-03,wsj,32,9,en,war
sony group videogame unit bolster subscription option industrywide trend lock player specific hardware franchise,2022-03,wsj,31,6,en,war
putin want weak europe increasingly separate look go exactly opposite write,2022-03,wsj,193,35,en,war
russia invasion ukraine lead taiwan rethink defend event invasion china stir debate weapon military tactic extend military conscription,2022-03,wsj,172,60,en,war
omicron ba represent half case cdc estimate sign case rise part northeast,2022-03,wsj,41,33,en,war
saltwater freshwater aquarium pricey mesmerizing design statement,2022-03,wsj,29,7,en,war
china plan restriction country billion livestreaming industry include set daily limit livestreamer receive fan,2022-03,wsj,43,21,en,war
yearold boy die week fall amusementpark ride florida harness locked position ride stop accord accident report,2022-03,wsj,39,9,en,war
week suffer symptom suspect poison russian oligarch roman abramovich play highprofile role tuesday russianukrainian peace talk istanbul,2022-03,wsj,101,37,en,war
leader united auto workers union open talk elon musk hold vote organize tesla,2022-03,wsj,61,13,en,war
watch doctor will prescribe aduhelmwhich drug slow alzheimer'syet,2022-03,wsj,36,14,en,war
list million squarefoot home coconut grove neighborhood miami hit market million,2022-03,wsj,49,10,en,war
company california roll seaweed hold thing employee appreciation take turn,2022-03,wsj,35,8,en,war
veteran naturelover essential equipment need start trail good run sneaker good running watch,2022-03,wsj,34,5,en,war
work resettle afghans evacuate kabul refugee live main source stable help arrival,2022-03,wsj,41,8,en,war
olympic organizer look forward game paris la string dismal event russia invade ukraine,2022-03,wsj,40,16,en,war
interiordesign trick add luxury distinction space upholstered door need know,2022-03,wsj,26,7,en,war
wonder america lose respect selfreferential hollywood,2022-03,wsj,202,34,en,war
biden administration brace unprecedented surge illegal crossing usmexico border spring summer official weigh lift pandemicera policy allow border patrol turn away migrant seek asylum,2022-03,wsj,42,12,en,war
group file lawsuit tuesday seek stop biden administration require traveler wear mask airplane train taxi bus form public transit,2022-03,wsj,56,9,en,war
week work podcast social psychologist talk mental health workplace employee experience pandemic flux syndrome make feel powerless,2022-03,wsj,27,9,en,war
selection march noteworthy book discuss reviewer,2022-03,wsj,36,12,en,war
hear beatendown tech share bask unexpected warmth beijing business heat unclear,2022-03,wsj,23,7,en,war
foo fighters cancel remain tour date sudden death band drummer taylor hawkins,2022-03,wsj,96,17,en,war
cryptocurrency startup operate popular online game call axie infinity hacker steal million worth cryptocurrency large crypto hack,2022-03,wsj,80,18,en,war
house committee investigate capitol riot try fill hourslong gap white house log attack look possibility president trump burner phone people familiar probe,2022-03,wsj,48,15,en,war
crash investigator hope travel matter china help investigation crash china eastern airlines plane kill people board,2022-03,wsj,50,16,en,war
pittsburgh belove original oyster house date oyster cost penny menu change price,2022-03,wsj,35,10,en,war
gunman open fire small town outskirt tel aviv kill people suspect terrorist attack israel week,2022-03,wsj,82,41,en,war
cdc back give second covid booster shot pfizer moderna adult old health regulator expect authorize additional shot broad population fall,2022-03,wsj,37,14,en,war
ukraine survive russian aggression independent victory ukraine result moment fragile regional stability renew world order write grygiel,2022-03,wsj,74,22,en,war
nfl rewrite overtime rule sustained outrage billschiefs playoff end,2022-03,wsj,37,10,en,war
york official plan remove homeless encampment effort unhoused individual,2022-03,wsj,60,18,en,war
president biden european ally wait russia sincere ceasefire talk ukraine intention lift sanction moscow stage,2022-03,wsj,118,34,en,war
ftc ask court stop intuit advertising turbotax user file taxis free case people qualify file free turbotax instead push pay service,2022-03,wsj,93,18,en,war
nasa astronaut slate wednesday return earth international space station russian vehicle russian space agency continue carry operation facility follow russia invasion ukraine,2022-03,wsj,89,28,en,war
bermuda court credit suisse group ag pay billionaire bidzina ivanishvili million allow private banker steal georgia prime minister mismanage money,2022-03,wsj,44,9,en,war
johnson amp johnson suspend sale personalcare product russia continue sell medicine medical device wake russia invasion ukraine,2022-03,wsj,107,39,en,war
european country tuesday kick russian official nationalsecurity threat cite spying influence operation reason,2022-03,wsj,98,32,en,war
senate vote tuesday advance nomination economist lisa cook seat federal reserve board procedural step require chamber vote confirm,2022-03,wsj,59,11,en,war
sony videogame unit bolster subscription option industrywide trend lock player specific hardware franchise,2022-03,wsj,39,12,en,war
omicron ba variant represent half covid case late federal estimate sign suggest infection edge high part northeast,2022-03,wsj,46,29,en,war
job opening slip february hover near record high employer continue scramble worker persistently tight labor market,2022-03,wsj,45,12,en,war
compliment colleague today empathy like koolaid way add flavor boring,2022-03,wsj,25,5,en,war
biden administration propose funding nasa lunar aspiration include second moonlander project compete effort spacex,2022-03,wsj,58,16,en,war
thing misidentify vice president lady ouster autocratic bellicose leader nation nuclear weapon write,2022-03,wsj,81,26,en,war
second covid booster shot pfizer moderna authorize fda adult old,2022-03,wsj,68,28,en,war
grow interest canadian potash commodity reflection conflict ukraine shake realign global trade flow,2022-03,wsj,68,22,en,war
president biden budget proposal alter company tax bordersplus change carry interest executive compensation trust,2022-03,wsj,57,14,en,war
discovery prehistoric human remain possibly footprint ancient dwelling raise question future luxury condo project miami,2022-03,wsj,49,17,en,war
brand loyalty test shopper try product response shortage rise price,2022-03,wsj,44,16,en,war
rise commodity price interest rate boost currency latin america dollar advance,2022-03,wsj,37,5,en,war
decrease gas taxis will necessarily lead saving motorist limit muchneede infrastructure improvement trade group,2022-03,wsj,27,10,en,war
hear homeloan refinance volume drop value handle homeowner monthly mortgage payment conversely rise,2022-03,wsj,35,7,en,war
stock future inch high bond yield edge close flash recessionary warning signal investor gird period slow growth high interest rate,2022-03,wsj,38,17,en,war
potential unlimite juan perez chief information engineering officer ups google cloud expansion,2022-03,wsj,28,10,en,war
nielsen holdings near sale group privateequity firm value tv rating company billion include debt,2022-03,wsj,26,15,en,war
line wrong smith apologize chris rock slap oscars academy announce formal investigation incident,2022-03,wsj,210,50,en,war
russia eightyear effort build homegrown alternative visa mastercard pay card giant leave country,2022-03,wsj,93,46,en,war
unitedhealth parent big health insurer strike deal buy homehealth company lhc group billion,2022-03,wsj,34,15,en,war
ukrainian president lambaste timidity european union government refusal target russian energy trade,2022-03,wsj,111,34,en,war
sale work zoom far return road deal,2022-03,wsj,47,11,en,war
gas station grocery store doctor office draw interest venturebacke startup eye property big asset manager typically avoid,2022-03,wsj,53,13,en,war
auditor face challenge assess company climate disclosure sec proposal,2022-03,wsj,30,12,en,war
job opening hover near record high employer continue scramble worker persistently tight labor market,2022-03,wsj,30,8,en,war
deputy treasury secretary warn help russian oligarchs evade sanction consider assist elite hide illgotten wealth find,2022-03,wsj,128,17,en,war
stock future edge pullback oil price ease concern nearterm inflation,2022-03,wsj,45,10,en,war
prime minister fumio kishida defend energy deal moscow supply constituent,2022-03,wsj,33,15,en,war
review unlimited love red hot chili pepper mild album,2022-03,wsj,29,4,en,war
avoid failure repeal obamacare republicans need convince voter viable replacement write,2022-03,wsj,35,3,en,war
jada pinkett smith open alopecia know condition,2022-03,wsj,64,17,en,war
china need ally support aggressive plan merely need nation stay neutral write,2022-03,wsj,68,33,en,war
smith apologize chris rock slap comedian oscars sunday behavior night academy awards unacceptable inexcusable,2022-03,wsj,150,29,en,war
president biden remark russia putin remain power mark late verbal barb direct moscow follow war ukraine test nato unity,2022-03,wsj,66,30,en,war
academy consider consequence smith slap chris rock oscar include revoke award,2022-03,wsj,530,101,en,war
rival journalist ground ukraine coordinate travel route evacuation plan access supply,2022-03,wsj,107,17,en,war
justice department endorse legislation forbid large digital platform like amazon google favor product service competitor,2022-03,wsj,110,41,en,war
billionaire elon musk give thought create social medium platform,2022-03,wsj,509,83,en,war
world want peace secure europe impose settlement ukraine ignore lesson place russia get endgame demand write thomas grant,2022-03,wsj,242,92,en,war
fashion stylist prefer image architect law roach work zendaya quickly hit sweet spot able look clothe like,2022-03,wsj,49,8,en,war
